F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22520693	MZ22518379	30	0.911123	0.845764	1.000000	0.875473	0.124527	
MZ22526070	MZ22508998	30	0.716468	0.164365	0.235996	0.334243	-0.098247	
MZ22515291	MZ22513901	0	0.789237	0.941176	0.820383	0.867509	-0.047126	
MZ22515291	MZ22510966	5	0.789237	0.470588	0.727273	0.625084	0.102188	
MZ22525820	MZ22519346	0	1.000000	0.866667	0.916667	0.916667	-0.000000	
MZ22525820	MZ22503873	0	1.000000	0.856855	0.899142	0.904570	-0.005428	
MZ22522071	MZ22501578	0	0.875000	1.000000	0.939394	0.939394	0.000000	
MZ22515218	MZ22522122	0	0.733333	0.262867	0.199857	0.490512	-0.290655	
MZ22522122	MZ22522046	0	0.262867	1.000000	0.349575	0.642602	-0.293027	
MZ22522046	MZ22519961	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519961	MZ22512234	0	1.000000	0.645819	0.794639	0.817850	-0.023211	
MZ22516133	MZ22524588	0	0.327231	0.423309	0.064318	0.375270	-0.310952	
MZ22509320	MZ22522770	0	0.754462	0.882353	0.703227	0.818408	-0.115180	
MZ22503244	MZ22503169	0	1.000000	0.230912	0.342695	0.615456	-0.272761	
MZ22517277	MZ22513984	0	0.687500	1.000000	0.861111	0.861111	0.000000	
MZ22518163	MZ22504772	0	0.937500	0.924756	0.922913	0.930582	-0.007669	
MZ22518163	MZ22508074	0	0.937500	1.000000	0.972222	0.972222	0.000000	
MZ22504022	MZ22501477	0	0.603971	1.000000	0.593816	0.796908	-0.203092	
MZ22505979	MZ22507309	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516730	MZ22508990	0	1.000000	0.938427	0.936812	0.967503	-0.030691	
MZ22524087	MZ22510675	0	0.928571	0.896211	0.858149	0.911833	-0.053684	
MZ22519924	MZ22503066	0	1.000000	0.932158	0.930893	0.959991	-0.029098	
MZ22527014	MZ22521267	0	0.636364	1.000000	0.857143	0.857143	-0.000000	
MZ22508920	MZ22501406	0	0.572616	0.163344	-0.135661	0.367980	-0.503641	
MZ22512038	MZ22502265	0	1.000000	0.812925	0.874999	0.899618	-0.024619	
MZ22524600	MZ22516291	24	0.917159	0.930442	1.000000	0.924686	0.075314	
MZ22506121	MZ22504145	0	0.961189	1.000000	0.960286	0.980143	-0.019857	
MZ22515853	MZ22512514	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22518295	MZ22511355	0	0.811429	1.000000	0.882843	0.911261	-0.028418	
MZ22511355	MZ22517065	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22506634	MZ22506190	0	0.984184	0.373541	0.378819	0.678862	-0.300043	
MZ22523860	MZ22522093	0	0.684409	0.728895	0.581650	0.709321	-0.127671	
MZ22527217	MZ22514529	0	0.093128	1.000000	0.679616	0.763425	-0.083809	
MZ22527744	MZ22523198	0	0.647059	1.000000	0.818182	0.818182	-0.000000	
MZ22523198	MZ22523064	0	1.000000	0.882353	0.939394	0.939394	-0.000000	
MZ22522009	MZ22510078	0	0.812500	1.000000	0.911765	0.911765	0.000000	
MZ22524517	MZ22504758	162	0.610495	0.547428	1.000000	0.567772	0.432228	
MZ22521055	MZ22520514	0	0.875000	1.000000	0.961538	0.961538	0.000000	
MZ22504547	MZ22503881	5	0.985750	0.923556	1.000000	0.954653	0.045347	
MZ22503489	MZ22508477	0	0.377535	0.778226	0.198016	0.572743	-0.374728	
MZ22514046	MZ22518128	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22518128	MZ22520165	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520165	MZ22501966	0	1.000000	0.973490	0.972775	0.986387	-0.013611	
MZ22526715	MZ22515677	0	1.000000	0.060675	0.216767	0.454585	-0.237819	
MZ22510260	MZ22516155	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516155	MZ22505541	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521621	MZ22505541	0	0.687500	1.000000	0.852941	0.852941	0.000000	
MZ22518164	MZ22520548	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521221	MZ22511118	0	1.000000	0.583094	0.571553	0.779285	-0.207732	
MZ22527371	MZ22514408	0	0.916667	0.361838	0.367644	0.576611	-0.208966	
MZ22522377	MZ22506622	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22507413	MZ22508170	113	0.652939	0.621032	0.972222	0.636099	0.336123	
MZ22511487	MZ22505938	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22506894	MZ22505938	0	0.928077	1.000000	0.925539	0.966154	-0.040615	
MZ22506894	MZ22501638	32	0.928077	0.916063	1.000000	0.921717	0.078283	
MZ22501638	MZ22514063	0	0.916063	0.919087	0.870952	0.917575	-0.046623	
MZ22523932	MZ22519640	0	0.857143	1.000000	0.937500	0.937500	-0.000000	
MZ22520702	MZ22519640	0	0.750000	1.000000	0.868421	0.868421	0.000000	
MZ22507856	MZ22509299	1	0.993188	0.304484	0.361797	0.638997	-0.277200	
MZ22507856	MZ22523881	0	0.993188	1.000000	0.992969	0.996691	-0.003722	
MZ22501307	MZ22503392	0	1.000000	0.996515	0.996407	0.998349	-0.001943	
MZ22520156	MZ22502017	0	1.000000	0.871217	0.894073	0.932031	-0.037958	
MZ22520156	MZ22523251	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524461	MZ22507346	5	0.818097	0.917870	0.900000	0.874635	0.025365	
MZ22524461	MZ22504893	0	0.818097	1.000000	0.908055	0.926102	-0.018047	
MZ22523647	MZ22509538	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22509538	MZ22511025	0	1.000000	0.361722	0.412993	0.680861	-0.267868	
MZ22527443	MZ22517889	10	0.805800	0.970186	0.933333	0.898952	0.034381	
MZ22527443	MZ22515780	0	0.805800	1.000000	0.893178	0.918561	-0.025384	
MZ22501882	MZ22522113	0	0.069843	1.000000	0.261829	0.534922	-0.273092	
MZ22522113	MZ22511950	0	1.000000	0.956511	0.962250	0.978843	-0.016593	
MZ22522551	MZ22515371	0	0.964215	1.000000	0.962953	0.983160	-0.020207	
MZ22515371	MZ22505326	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22505326	MZ22503967	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525814	MZ22501613	0	1.000000	0.996967	0.996891	0.998404	-0.001513	
MZ22520306	MZ22504938	0	0.944444	0.543943	0.518574	0.744193	-0.225620	
MZ22516112	MZ22504938	74	0.270397	0.543943	1.000000	0.452761	0.547239	
MZ22516112	MZ22507607	0	0.270397	1.000000	0.590023	0.756799	-0.166776	
MZ22507607	MZ22515629	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22501467	MZ22505852	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22504081	MZ22505443	0	0.653879	1.000000	0.645616	0.817831	-0.172215	
MZ22505443	MZ22501001	0	1.000000	0.807004	0.861067	0.903502	-0.042435	
MZ22511560	MZ22509451	12	0.964386	0.957886	1.000000	0.960945	0.039055	
MZ22511560	MZ22516154	0	0.964386	0.944444	0.933718	0.953828	-0.020111	
MZ22516154	MZ22500387	0	0.944444	0.813098	0.869689	0.878771	-0.009082	
MZ22518417	MZ22502522	0	0.571429	1.000000	0.884615	0.884615	-0.000000	
MZ22520981	MZ22513414	0	0.846154	0.944444	0.903226	0.903226	0.000000	
MZ22521629	MZ22513414	0	1.000000	0.944444	0.971429	0.971428	0.000000	
MZ22521714	MZ22511750	0	0.933333	0.860183	0.845555	0.893433	-0.047878	
MZ22521714	MZ22502418	0	0.933333	0.744602	0.721536	0.833070	-0.111533	
MZ22521458	MZ22507868	8	0.940612	0.846252	0.923957	0.885822	0.038134	
MZ22518933	MZ22507582	0	1.000000	0.933902	0.954432	0.966007	-0.011575	
MZ22510379	MZ22508553	0	0.928571	1.000000	0.968750	0.968750	0.000000	
MZ22512741	MZ22508553	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522028	MZ22512741	0	0.910392	1.000000	0.958908	0.962921	-0.004013	
MZ22522028	MZ22500738	2	0.910392	0.905789	0.880776	0.907630	-0.026855	
MZ22504599	MZ22500738	32	0.921520	0.905789	0.997666	0.913192	0.084474	
MZ22504128	MZ22502941	0	0.733333	0.845067	0.722298	0.794279	-0.071981	
MZ22510268	MZ22512397	0	1.000000	0.822374	0.900339	0.908787	-0.008447	
MZ22505153	MZ22512397	32	0.941507	0.822374	1.000000	0.880331	0.119669	
MZ22512495	MZ22522838	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522838	MZ22517184	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517184	MZ22502956	0	1.000000	0.900000	0.947368	0.947368	0.000000	
MZ22502956	MZ22523867	0	0.900000	1.000000	0.947368	0.947368	0.000000	
MZ22526302	MZ22501275	0	0.444444	1.000000	0.729730	0.729730	0.000000	
MZ22501275	MZ22517676	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526275	MZ22506304	0	0.618583	0.888889	0.526921	0.792351	-0.265430	
MZ22501458	MZ22501157	0	1.000000	0.777778	0.888889	0.888889	-0.000000	
MZ22504693	MZ22511647	0	0.925551	1.000000	0.952773	0.962776	-0.010003	
MZ22514658	MZ22512507	0	1.000000	0.944444	0.972222	0.972222	0.000000	
MZ22521111	MZ22514608	0	1.000000	0.823529	0.911765	0.911764	0.000000	
MZ22522285	MZ22500509	0	1.000000	0.891935	0.889206	0.941336	-0.052130	
MZ22526942	MZ22500509	38	0.892053	0.891935	0.934271	0.891976	0.042296	
MZ22526942	MZ22511331	19	0.892053	0.856972	0.892564	0.869965	0.022599	
MZ22523280	MZ22511331	0	0.959279	0.856972	0.863749	0.906575	-0.042826	
MZ22507623	MZ22516979	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517881	MZ22524334	0	1.000000	0.835908	0.886480	0.901545	-0.015065	
MZ22527635	MZ22524334	8	0.929924	0.835908	0.960000	0.862232	0.097768	
MZ22522508	MZ22517761	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516478	MZ22504084	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22504811	MZ22514168	0	0.594797	1.000000	0.591129	0.797399	-0.206270	
MZ22514168	MZ22515281	0	1.000000	0.988471	0.988141	0.994071	-0.005930	
MZ22526057	MZ22515281	5	0.987066	0.988471	1.000000	0.987969	0.012031	
MZ22526057	MZ22516750	0	0.987066	0.965122	0.950329	0.973900	-0.023571	
MZ22516750	MZ22511721	15	0.965122	0.902155	0.972222	0.928391	0.043831	
MZ22524124	MZ22511721	0	0.168254	0.902155	0.413046	0.635282	-0.222236	
MZ22524124	MZ22500942	0	0.168254	1.000000	0.435063	0.655829	-0.220766	
MZ22500942	MZ22502635	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22503601	MZ22502635	0	0.632209	1.000000	0.653352	0.821359	-0.168007	
MZ22512273	MZ22514126	0	0.921696	0.992263	0.923414	0.957988	-0.034573	
MZ22527181	MZ22518143	21	0.781888	0.872777	0.866034	0.841315	0.024718	
MZ22524839	MZ22521604	0	0.159885	0.722222	0.277553	0.476200	-0.198646	
MZ22521604	MZ22501958	0	0.722222	1.000000	0.861111	0.861111	0.000000	
MZ22501958	MZ22515378	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22523050	MZ22519869	44	0.792918	0.621304	0.962963	0.691221	0.271742	
MZ22518363	MZ22520727	0	0.937754	1.000000	0.935329	0.971706	-0.036377	
MZ22512423	MZ22520630	0	0.288420	1.000000	0.506625	0.665139	-0.158514	
MZ22521865	MZ22504958	0	0.911740	0.754654	0.692899	0.814238	-0.121339	
MZ22518604	MZ22518624	0	0.812500	1.000000	0.906250	0.906250	0.000000	
MZ22511529	MZ22502892	0	0.882353	1.000000	0.944444	0.944444	-0.000000	
MZ22519442	MZ22515723	0	0.809524	0.971429	0.910714	0.910715	-0.000000	
MZ22502650	MZ22510556	0	1.000000	0.870087	0.911307	0.935044	-0.023737	
MZ22520646	MZ22510556	32	0.913712	0.870087	1.000000	0.890616	0.109384	
MZ22520646	MZ22506145	0	0.913712	0.285847	0.247598	0.590266	-0.342669	
MZ22524861	MZ22508830	0	0.571429	0.965795	0.849899	0.859620	-0.009721	
MZ22517480	MZ22507292	160	0.453995	0.299125	1.000000	0.354436	0.645564	
MZ22515903	MZ22503031	2	0.521122	0.962410	0.682363	0.849522	-0.167159	
MZ22506291	MZ22500670	0	1.000000	0.345646	0.422203	0.672823	-0.250620	
MZ22512182	MZ22503905	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22523852	MZ22513352	0	0.545455	1.000000	0.821429	0.821429	-0.000000	
MZ22513352	MZ22518820	0	1.000000	0.944444	0.971429	0.971428	0.000000	
MZ22509566	MZ22504788	0	0.752729	0.180593	0.165670	0.458488	-0.292818	
MZ22504788	MZ22507636	0	0.180593	1.000000	0.348084	0.590297	-0.242213	
MZ22502381	MZ22507636	0	0.923077	1.000000	0.967742	0.967742	-0.000000	
MZ22502381	MZ22517810	0	0.923077	1.000000	0.965517	0.965517	-0.000000	
MZ22517810	MZ22508817	0	1.000000	0.621276	0.611806	0.799499	-0.187693	
MZ22500202	MZ22512691	0	0.800234	1.000000	0.868182	0.900117	-0.031935	
MZ22512691	MZ22502113	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22502113	MZ22514367	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22507321	MZ22514367	0	0.935463	1.000000	0.933886	0.968604	-0.034717	
MZ22512090	MZ22504852	0	0.803294	0.944444	0.823294	0.875885	-0.052591	
MZ22518097	MZ22518238	0	0.952381	0.931309	0.935166	0.942655	-0.007489	
MZ22519075	MZ22510457	0	1.000000	0.600310	0.588945	0.800155	-0.211210	
MZ22513650	MZ22501365	0	0.687500	0.783899	0.715436	0.752422	-0.036985	
MZ22513650	MZ22519293	0	0.687500	1.000000	0.857143	0.857143	0.000000	
MZ22520722	MZ22513370	0	0.973907	0.968658	0.940819	0.971044	-0.030225	
MZ22502964	MZ22517095	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517095	MZ22519486	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22504314	MZ22520346	0	0.767388	0.900000	0.704879	0.848579	-0.143700	
MZ22520346	MZ22516061	0	0.900000	1.000000	0.937500	0.937500	0.000000	
MZ22518346	MZ22523776	0	0.762689	0.948931	0.694602	0.871330	-0.176728	
MZ22518346	MZ22504706	60	0.762689	0.633824	0.933651	0.676779	0.256872	
MZ22527889	MZ22504706	6	0.969455	0.633824	0.648567	0.711277	-0.062710	
MZ22519861	MZ22507760	0	1.000000	0.872559	0.869949	0.936280	-0.066330	
MZ22504646	MZ22513564	0	1.000000	0.944444	0.972973	0.972973	0.000000	
MZ22513564	MZ22510631	0	0.944444	1.000000	0.972973	0.972973	0.000000	
MZ22502428	MZ22505814	0	0.812500	1.000000	0.909091	0.909091	0.000000	
MZ22518373	MZ22504912	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22505945	MZ22508344	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519929	MZ22506260	114	0.294602	0.010185	0.318209	0.075820	0.242389	
MZ22524773	MZ22511969	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22511969	MZ22503641	0	1.000000	0.843542	0.838940	0.921771	-0.082831	
MZ22521873	MZ22509658	24	0.578528	0.948181	0.903226	0.805090	0.098136	
MZ22512875	MZ22502605	0	-0.303849	0.950289	0.577960	0.677650	-0.099690	
MZ22513457	MZ22504963	0	0.882353	1.000000	0.944444	0.944444	-0.000000	
MZ22507834	MZ22502578	41	0.097273	0.848327	0.281455	0.506939	-0.225484	
MZ22508217	MZ22509734	0	0.907530	1.000000	0.935786	0.952444	-0.016658	
MZ22509734	MZ22504474	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22507160	MZ22500485	0	1.000000	0.288785	0.335585	0.634781	-0.299197	
MZ22500485	MZ22501960	0	0.288785	0.391434	-0.231501	0.338722	-0.570224	
MZ22516777	MZ22514611	0	0.821760	1.000000	0.900182	0.908471	-0.008290	
MZ22512961	MZ22504497	42	0.826036	0.234933	0.443826	0.496382	-0.052557	
MZ22512961	MZ22514684	0	0.826036	0.956386	0.823339	0.879513	-0.056174	
MZ22523152	MZ22509434	0	0.285714	1.000000	0.687500	0.687500	0.000000	
MZ22517441	MZ22515750	0	0.941176	1.000000	0.971429	0.971428	0.000000	
MZ22523075	MZ22509235	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22509235	MZ22514686	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516073	MZ22503235	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520895	MZ22510680	0	0.937500	1.000000	0.970588	0.970588	0.000000	
MZ22520895	MZ22504356	0	0.937500	0.340636	0.332465	0.621513	-0.289049	
MZ22504356	MZ22507883	0	0.340636	1.000000	0.374681	0.670318	-0.295637	
MZ22524397	MZ22507883	0	0.910368	1.000000	0.907205	0.957820	-0.050616	
MZ22524397	MZ22518708	32	0.910368	0.773195	0.970588	0.837747	0.132841	
MZ22518708	MZ22511178	0	0.773195	0.771453	0.638226	0.772324	-0.134098	
MZ22510594	MZ22501992	0	1.000000	0.845606	0.843017	0.922803	-0.079786	
MZ22508411	MZ22501992	28	0.374420	0.845606	0.800143	0.688544	0.111599	
MZ22514527	MZ22519723	0	1.000000	0.909110	0.946691	0.951882	-0.005190	
MZ22525938	MZ22519300	0	0.300000	1.000000	0.750000	0.750000	0.000000	
MZ22525938	MZ22523126	0	0.300000	1.000000	0.740741	0.740741	0.000000	
MZ22523126	MZ22513168	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22514227	MZ22514765	20	0.892641	0.931397	1.000000	0.915360	0.084640	
MZ22514765	MZ22507821	0	0.931397	0.947888	0.890087	0.939878	-0.049791	
MZ22507821	MZ22504324	24	0.947888	0.966416	1.000000	0.958836	0.041164	
MZ22511102	MZ22513295	0	0.957696	1.000000	0.956452	0.978848	-0.022396	
MZ22515734	MZ22510088	16	0.672974	0.974407	0.909091	0.837392	0.071699	
MZ22513910	MZ22511734	0	0.989309	1.000000	0.988804	0.995367	-0.006563	
MZ22514711	MZ22511734	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521685	MZ22513193	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525297	MZ22513193	0	0.916667	1.000000	0.966667	0.966667	-0.000000	
MZ22525297	MZ22514296	0	0.916667	0.857143	0.884615	0.884616	-0.000000	
MZ22509656	MZ22520518	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516149	MZ22506296	0	0.916667	1.000000	0.966667	0.966667	-0.000000	
MZ22515781	MZ22515845	0	0.500452	1.000000	0.549554	0.827742	-0.278188	
MZ22521198	MZ22512801	16	0.962848	0.896202	1.000000	0.926669	0.073331	
MZ22517720	MZ22521198	0	0.712392	0.962848	0.764489	0.845969	-0.081480	
MZ22521585	MZ22517720	9	0.730536	0.712392	0.691784	0.720375	-0.028591	
MZ22521585	MZ22502627	17	0.730536	0.519128	0.745737	0.599317	0.146419	
MZ22509729	MZ22502137	88	0.405869	0.264929	0.708151	0.315265	0.392887	
MZ22517287	MZ22502631	102	-0.021150	0.106558	0.033715	0.073243	-0.039528	
MZ22522236	MZ22516172	0	0.875000	0.944444	0.911765	0.911764	0.000000	
MZ22522236	MZ22515634	0	0.875000	1.000000	0.941176	0.941176	0.000000	
MZ22505520	MZ22503416	0	0.714959	1.000000	0.702472	0.879074	-0.176601	
MZ22505520	MZ22500321	128	0.714959	0.726269	1.000000	0.721612	0.278388	
MZ22514751	MZ22522118	0	0.937500	1.000000	0.969697	0.969697	0.000000	
MZ22522118	MZ22515162	0	1.000000	0.944444	0.971429	0.971428	0.000000	
MZ22521844	MZ22517298	26	0.780130	0.587258	0.818182	0.686616	0.131566	
MZ22526175	MZ22524631	0	0.662704	0.854169	0.510213	0.775842	-0.265629	
MZ22527215	MZ22518031	0	0.702539	1.000000	0.675109	0.908474	-0.233365	
MZ22525083	MZ22516068	0	-0.261814	0.941176	0.612936	0.627353	-0.014417	
MZ22521454	MZ22516068	0	0.321287	0.941176	0.706670	0.800292	-0.093622	
MZ22522583	MZ22503239	0	1.000000	0.850000	0.880000	0.880000	0.000000	
MZ22511412	MZ22504348	12	0.762436	0.972407	0.969697	0.876966	0.092731	
MZ22522901	MZ22513442	0	0.461538	1.000000	0.774194	0.774193	0.000000	
MZ22522850	MZ22515341	18	0.782929	0.943197	1.000000	0.879090	0.120910	
MZ22527194	MZ22504622	20	0.879006	0.922169	1.000000	0.910909	0.089091	
MZ22527194	MZ22512412	0	0.879006	1.000000	0.862034	0.969751	-0.107718	
MZ22513803	MZ22512412	0	0.951177	1.000000	0.959057	0.976286	-0.017229	
MZ22513803	MZ22507294	2	0.951177	0.892861	0.946892	0.921186	0.025706	
MZ22518700	MZ22507294	15	0.956470	0.892861	0.988454	0.922795	0.065659	
MZ22518700	MZ22507765	0	0.956470	1.000000	0.954934	0.979515	-0.024581	
MZ22509330	MZ22503033	5	0.891762	0.989572	0.967742	0.948555	0.019187	
MZ22509330	MZ22507244	0	0.891762	1.000000	0.934911	0.954610	-0.019699	
MZ22516359	MZ22514001	80	0.361255	0.764156	0.982716	0.589566	0.393150	
MZ22521965	MZ22511009	33	0.890390	0.340438	0.360764	0.544124	-0.183360	
MZ22523635	MZ22513823	135	-0.098607	0.000271	-0.018022	-0.015179	-0.002843	
MZ22518080	MZ22512763	0	0.515588	0.985011	0.576340	0.764106	-0.187766	
MZ22518080	MZ22501172	1	0.515588	0.997217	0.633899	0.770568	-0.136669	
MZ22511946	MZ22501766	0	1.000000	0.997441	0.997365	0.998721	-0.001355	
MZ22517657	MZ22506572	8	0.897819	0.766958	0.969697	0.830406	0.139291	
MZ22522644	MZ22519788	0	0.998550	0.777778	0.887397	0.888164	-0.000767	
MZ22519788	MZ22500526	0	0.777778	0.807404	0.690629	0.792591	-0.101962	
MZ22522495	MZ22521436	0	0.131112	1.000000	0.337534	0.602794	-0.265260	
MZ22524056	MZ22514463	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22515582	MZ22502292	17	0.893030	0.937226	0.972222	0.917583	0.054639	
MZ22520288	MZ22521162	88	0.730309	0.812828	0.709618	0.772684	-0.063065	
MZ22527586	MZ22527379	0	0.600000	0.625000	0.615385	0.615385	0.000000	
MZ22527586	MZ22523192	0	0.600000	0.944444	0.869565	0.869565	0.000000	
MZ22516837	MZ22511373	0	0.583333	0.941176	0.793103	0.793103	0.000000	
MZ22525547	MZ22513979	0	1.000000	0.837638	0.867774	0.889456	-0.021681	
MZ22506886	MZ22516348	0	-0.096890	1.000000	0.460979	0.627057	-0.166078	
MZ22519703	MZ22510682	101	0.361834	0.354317	0.727392	0.356544	0.370848	
MZ22519703	MZ22519847	0	0.361834	0.879405	0.411222	0.706881	-0.295659	
MZ22519936	MZ22512153	2	0.688820	0.981368	0.937500	0.853378	0.084122	
MZ22519954	MZ22507772	0	0.875000	0.985927	0.924895	0.932144	-0.007249	
MZ22519954	MZ22519805	0	0.875000	0.852187	0.858083	0.862923	-0.004839	
MZ22516435	MZ22503762	18	0.950492	0.055082	0.329527	0.490687	-0.161160	
MZ22522396	MZ22521473	0	0.980604	0.705882	0.823618	0.834658	-0.011040	
MZ22517048	MZ22513944	44	-0.054068	0.713672	0.923599	0.513392	0.410207	
MZ22524779	MZ22520612	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519839	MZ22509307	0	0.549884	1.000000	0.613300	0.823169	-0.209868	
MZ22519839	MZ22510181	80	0.549884	0.803672	0.759956	0.707408	0.052549	
MZ22524573	MZ22509019	23	0.753368	0.856434	0.916696	0.811343	0.105353	
MZ22523199	MZ22505237	0	0.750000	1.000000	0.923077	0.923077	0.000000	
MZ22513302	MZ22500007	91	0.710343	0.038935	0.109097	0.270455	-0.161358	
MZ22522370	MZ22507012	0	0.916667	0.888889	0.900000	0.900000	-0.000000	
MZ22521119	MZ22511468	6	-0.129848	0.832819	0.648019	0.691941	-0.043922	
MZ22523477	MZ22520082	0	0.500000	0.857143	0.750000	0.750000	-0.000000	
MZ22523477	MZ22512518	0	0.500000	0.980579	0.855293	0.860434	-0.005141	
MZ22514705	MZ22503579	12	0.557222	0.946137	0.886438	0.798618	0.087821	
MZ22518521	MZ22517240	0	0.612906	0.888889	0.719556	0.773154	-0.053599	
MZ22518521	MZ22514336	19	0.612906	0.947052	0.967742	0.806926	0.160816	
MZ22521691	MZ22509911	0	0.612271	0.888889	0.742637	0.778242	-0.035605	
MZ22521691	MZ22502484	5	0.612271	0.877446	1.000000	0.771376	0.228624	
MZ22510313	MZ22501873	0	0.415370	1.000000	0.535178	0.820114	-0.284936	
MZ22510313	MZ22501350	110	0.415370	0.177690	0.614136	0.250822	0.363314	
MZ22506053	MZ22513593	0	0.983701	1.000000	0.983164	0.992303	-0.009139	
MZ22517341	MZ22508856	0	0.982375	1.000000	0.981769	0.991455	-0.009685	
MZ22527741	MZ22515251	0	-0.092425	0.967358	0.710323	0.736970	-0.026647	
MZ22518981	MZ22513435	0	1.000000	0.882353	0.941176	0.941176	-0.000000	
MZ22526080	MZ22518981	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517328	MZ22509453	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517328	MZ22507329	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22523367	MZ22500345	0	0.948422	1.000000	0.959592	0.977696	-0.018104	
MZ22523367	MZ22506101	1	0.948422	0.893172	0.970588	0.919172	0.051416	
MZ22527224	MZ22525324	0	0.875029	0.964594	0.907036	0.931007	-0.023971	
MZ22516393	MZ22506171	70	0.522288	0.572717	0.489862	0.554040	-0.064178	
MZ22515670	MZ22507028	0	0.812500	1.000000	0.911765	0.911765	0.000000	
MZ22519837	MZ22503215	78	-0.112561	0.364680	0.971506	0.240182	0.731324	
MZ22518179	MZ22517239	1	0.997352	0.998060	1.000000	0.997716	0.002284	
MZ22518179	MZ22517723	0	0.997352	0.833333	0.911552	0.912999	-0.001447	
MZ22511145	MZ22502352	0	0.986706	1.000000	0.986279	0.993543	-0.007264	
MZ22511145	MZ22509766	0	0.986706	1.000000	0.986279	0.993543	-0.007264	
MZ22501253	MZ22502048	0	0.976579	0.954545	0.950112	0.964150	-0.014037	
MZ22523374	MZ22515134	0	0.955107	1.000000	0.952447	0.981710	-0.029263	
MZ22513498	MZ22511472	0	0.253197	0.941176	0.478759	0.607610	-0.128851	
MZ22511472	MZ22518289	0	0.941176	0.944444	0.942857	0.942857	0.000000	
MZ22501765	MZ22518462	0	0.913448	1.000000	0.928396	0.948856	-0.020460	
MZ22512187	MZ22511858	0	0.912443	0.830427	0.770264	0.869157	-0.098893	
MZ22512187	MZ22501632	34	0.912443	0.855993	1.000000	0.883412	0.116588	
MZ22503943	MZ22526408	0	0.936261	0.941176	0.926467	0.938648	-0.012181	
MZ22522471	MZ22511838	0	0.863705	1.000000	0.856961	0.944630	-0.087669	
MZ22504447	MZ22524496	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517190	MZ22505636	27	0.840327	0.872467	1.000000	0.858406	0.141594	
MZ22509053	MZ22516528	0	0.836558	1.000000	0.872756	0.928494	-0.055739	
MZ22511388	MZ22522594	0	0.952903	0.937500	0.920083	0.945202	-0.025118	
MZ22522594	MZ22502109	0	0.937500	0.895079	0.913543	0.914471	-0.000928	
MZ22504134	MZ22511490	0	0.797838	0.666667	0.659498	0.721674	-0.062176	
