F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22507984	MZ22527826	1	0.898931	0.261232	0.732011	0.803276	-0.071265	
MZ22508127	MZ22524588	1	0.859838	0.326533	0.398290	0.600392	-0.202102	
MZ22526455	MZ22518505	1	0.850210	0.507223	0.549640	0.695313	-0.145673	
MZ22517173	MZ22516325	1	0.949574	0.893116	0.837862	0.925109	-0.087247	
MZ22517418	MZ22530001	1	0.852735	-1.000000	0.598693	0.567699	0.030994	
MZ22515823	MZ22525170	1	0.841797	-0.298568	0.453509	0.503911	-0.050402	
MZ22516068	MZ22507728	1	0.842154	0.659628	0.642114	0.750891	-0.108777	
MZ22509780	MZ22517399	1	0.941215	0.927594	0.865073	0.934599	-0.069526	
MZ22521375	MZ22501431	1	0.915344	0.917920	0.830686	0.916874	-0.086188	
MZ22509232	MZ22514406	1	0.942036	0.886901	0.833075	0.915256	-0.082181	
MZ22500177	MZ22500580	1	0.887343	0.927125	0.820008	0.907772	-0.087764	
MZ22510539	MZ22517893	1	0.832188	0.650417	0.603051	0.733512	-0.130462	
MZ22507583	MZ22500302	1	0.834339	0.418997	0.461864	0.606571	-0.144706	
MZ22512038	MZ22504543	1	0.439941	0.925156	0.514842	0.661754	-0.146912	
MZ22504453	MZ22507329	1	0.931342	0.940176	0.868042	0.935759	-0.067717	
MZ22502021	MZ22518216	1	0.538615	0.706243	0.430549	0.600988	-0.170439	
MZ22503628	MZ22519540	1	0.958139	0.845948	0.809601	0.900527	-0.090927	
MZ22510403	MZ22518678	1	0.862328	0.409657	0.511913	0.666578	-0.154666	
MZ22501193	MZ22526173	1	0.932221	0.892079	0.816343	0.918840	-0.102497	
MZ22512100	MZ22504890	1	0.815046	0.951608	0.765525	0.883327	-0.117802	
MZ22512310	MZ22525723	1	-0.068602	0.573950	0.283105	0.394035	-0.110931	
MZ22506030	MZ22500138	1	0.918124	0.932695	0.846809	0.927190	-0.080381	
MZ22525873	MZ22520671	1	0.497864	0.272843	0.241959	0.365499	-0.123540	
MZ22514732	MZ22522916	1	0.817486	0.960802	0.833458	0.881731	-0.048273	
MZ22509318	MZ22521876	1	0.963677	0.612585	0.709146	0.810074	-0.100928	
MZ22509803	MZ22524550	1	0.809497	0.448522	0.533710	0.640290	-0.106580	
MZ22511838	MZ22511211	1	0.817226	0.918116	0.745145	0.866308	-0.121162	
MZ22513552	MZ22500770	1	0.600496	0.941358	0.650798	0.800312	-0.149513	
MZ22517576	MZ22502561	1	0.175884	0.944820	0.613493	0.697662	-0.084169	
MZ22519207	MZ22510321	1	0.923998	0.667542	0.635139	0.779741	-0.144603	
MZ22500726	MZ22522471	1	0.929639	0.937453	0.863822	0.932916	-0.069093	
MZ22511320	MZ22510706	1	0.949605	0.931871	0.878868	0.940271	-0.061403	
MZ22531174	MZ22514067	1	0.857856	0.867322	0.773236	0.866420	-0.093185	
MZ22514477	MZ22509608	1	0.934611	0.732338	0.718056	0.836364	-0.118308	
MZ22518350	MZ22505978	1	0.936119	0.828371	0.756700	0.843764	-0.087064	
MZ22520623	MZ22516366	1	0.568176	0.557357	0.354067	0.562913	-0.208846	
MZ22509375	MZ22504239	1	0.897484	0.963434	0.857478	0.930459	-0.072981	
MZ22510225	MZ22517472	1	0.796954	0.803796	0.643316	0.799398	-0.156082	
MZ22519732	MZ22520330	1	0.664992	0.913576	0.671829	0.796189	-0.124360	
MZ22528589	MZ22513608	1	0.923134	0.771538	0.711670	0.785976	-0.074306	
MZ22507914	MZ22501224	1	0.933446	0.918143	0.853011	0.925344	-0.072333	
MZ22509538	MZ22527958	1	0.908152	0.954899	0.845229	0.912604	-0.067375	
MZ22507861	MZ22506226	1	0.892242	0.785909	0.709625	0.830214	-0.120590	
MZ22520258	MZ22508145	1	0.859906	0.882762	0.748487	0.871334	-0.122847	
MZ22518372	MZ22519180	1	0.863724	0.772973	0.656962	0.820869	-0.163907	
MZ22507554	MZ22521370	1	0.955758	0.902212	0.854892	0.931280	-0.076388	
MZ22515985	MZ22504258	1	0.664317	0.940432	0.703398	0.802375	-0.098976	
MZ22521858	MZ22512438	1	0.912687	0.964484	0.873314	0.940805	-0.067491	
MZ22516150	MZ22523224	1	0.425638	0.942683	0.600543	0.707663	-0.107119	
MZ22519094	MZ22503507	1	0.828247	0.931393	0.788883	0.881294	-0.092410	
MZ22517414	MZ22515588	1	0.913394	0.236992	0.505262	0.607922	-0.102660	
MZ22505034	MZ22521916	1	0.519257	-0.294719	-0.056829	0.136209	-0.193039	
MZ22507688	MZ22511841	1	0.895858	0.937752	0.829221	0.916805	-0.087584	
MZ22513834	MZ22508297	1	0.139685	0.617680	0.271864	0.443864	-0.172000	
MZ22519224	MZ22518804	1	0.931265	0.926285	0.853517	0.928704	-0.075187	
MZ22504325	MZ22510548	1	0.934102	0.593338	0.579262	0.687703	-0.108441	
MZ22525654	MZ22507256	1	0.070669	0.875118	0.356270	0.553338	-0.197069	
MZ22501693	MZ22519009	1	0.952635	0.925461	0.874780	0.938660	-0.063880	
MZ22519951	MZ22511567	1	0.913554	0.914265	0.826525	0.913920	-0.087396	
MZ22500888	MZ22507967	1	0.927767	0.950468	0.875715	0.939117	-0.063402	
MZ22500079	MZ22505733	1	0.915000	0.942612	0.854116	0.928433	-0.074317	
MZ22501867	MZ22506724	1	0.927890	0.941074	0.866594	0.934482	-0.067888	
MZ22514988	MZ22515532	1	0.906737	0.683798	0.646044	0.768019	-0.121975	
MZ22519013	MZ22503004	1	0.774781	0.869062	0.742985	0.833707	-0.090722	
MZ22504723	MZ22509802	1	0.795325	0.809790	0.661632	0.802753	-0.141121	
MZ22505636	MZ22507001	1	0.893545	0.959529	0.862652	0.926537	-0.063885	
MZ22515723	MZ22526246	1	0.747398	-0.368617	0.385826	0.480525	-0.094699	
MZ22518604	MZ22513520	1	0.457433	0.885303	0.573197	0.683952	-0.110755	
MZ22505459	MZ22517293	1	0.403664	0.619444	0.320969	0.498397	-0.177428	
MZ22511770	MZ22524301	1	0.685000	0.652938	0.526384	0.664961	-0.138577	
MZ22518661	MZ22523125	1	0.824561	0.154827	0.437554	0.561451	-0.123897	
MZ22520624	MZ22514124	1	-1.000000	0.126197	-0.067968	-0.061502	-0.006466	
MZ22524343	MZ22508978	1	0.899609	0.852523	0.744800	0.875353	-0.130552	
MZ22514588	MZ22526211	1	0.908236	0.798761	0.784853	0.861792	-0.076939	
MZ22527755	MZ22505846	1	0.697992	0.931620	0.782689	0.863793	-0.081104	
MZ22510110	MZ22507028	1	0.900785	0.732031	0.678850	0.816408	-0.137558	
MZ22524662	MZ22504385	1	0.653881	0.951213	0.729113	0.816062	-0.086949	
MZ22509576	MZ22516276	1	0.514835	0.817563	0.504452	0.653225	-0.148773	
MZ22512703	MZ22502190	1	0.643212	0.936370	0.633936	0.794233	-0.160297	
MZ22517969	MZ22515062	1	0.846730	0.948408	0.788944	0.899022	-0.110077	
MZ22501361	MZ22504859	1	0.456430	0.879576	0.567461	0.719072	-0.151612	
MZ22523393	MZ22514741	1	-1.000000	0.780229	0.557155	0.499140	0.058015	
MZ22520638	MZ22523003	1	0.542945	0.909893	0.587622	0.732746	-0.145124	
MZ22509303	MZ22514454	1	0.826090	0.945879	0.782025	0.871344	-0.089319	
MZ22528728	MZ22516979	1	-0.750000	0.719181	0.423070	0.452057	-0.028987	
MZ22513014	MZ22510548	1	0.852866	0.593338	0.524884	0.652902	-0.128017	
MZ22513772	MZ22502502	1	0.400480	0.320876	0.205583	0.367540	-0.161957	
MZ22507894	MZ22517723	1	0.935487	0.357051	0.544441	0.654086	-0.109645	
MZ22518558	MZ22515270	1	0.902535	0.122456	0.375899	0.489552	-0.113653	
MZ22521188	MZ22518110	1	0.948750	0.895379	0.840965	0.918925	-0.077960	
MZ22520062	MZ22523788	1	0.309978	-0.278324	0.039821	0.162902	-0.123081	
MZ22506448	MZ22528108	1	0.951179	0.941495	0.891903	0.949418	-0.057515	
MZ22520028	MZ22523802	1	0.923095	0.221480	0.767911	0.827420	-0.059509	
MZ22501434	MZ22517000	1	0.575565	0.056999	0.257929	0.408883	-0.150954	
MZ22528321	MZ22511145	1	0.978399	0.850151	0.859345	0.863651	-0.004306	
MZ22508305	MZ22512913	1	0.953690	0.916894	0.867110	0.936260	-0.069150	
MZ22521311	MZ22512432	1	0.838623	0.438070	0.531404	0.670649	-0.139245	
MZ22512370	MZ22513127	1	0.923845	0.133226	0.419439	0.564473	-0.145034	
MZ22521539	MZ22518170	1	-0.301726	0.895175	0.499916	0.595950	-0.096034	
MZ22517327	MZ22504689	1	0.656638	0.941662	0.804604	0.861855	-0.057251	
MZ22511978	MZ22521107	1	0.923337	0.905430	0.823953	0.914128	-0.090175	
MZ22525654	MZ22509295	1	0.070669	0.936741	0.402703	0.578366	-0.175664	
MZ22507130	MZ22520082	1	0.920467	0.648105	0.724974	0.801309	-0.076335	
MZ22524914	MZ22511919	1	-0.560637	0.908915	0.137099	0.217361	-0.080262	
MZ22522959	MZ22523603	1	0.678949	0.865886	0.613614	0.775879	-0.162265	
MZ22510935	MZ22503598	1	-0.277354	0.916714	0.401999	0.534612	-0.132614	
MZ22502210	MZ22501366	1	0.953704	0.921402	0.871867	0.936703	-0.064836	
MZ22504397	MZ22527411	1	0.955427	-1.000000	0.251628	0.173256	0.078372	
MZ22511244	MZ22517533	1	0.870726	0.768006	0.674165	0.820833	-0.146668	
MZ22521128	MZ22522351	1	0.008141	0.860463	0.652961	0.725886	-0.072924	
MZ22516969	MZ22518814	1	0.601837	0.131965	0.105571	0.373613	-0.268043	
MZ22509562	MZ22500265	1	0.915423	0.960310	0.874800	0.937866	-0.063066	
MZ22502635	MZ22506063	1	0.917027	0.930847	0.846843	0.923937	-0.077094	
MZ22520387	MZ22512771	1	0.846722	0.928110	0.776094	0.893582	-0.117488	
MZ22520518	MZ22514060	1	0.932579	0.543873	0.587957	0.738226	-0.150269	
MZ22507285	MZ22507245	1	0.938570	0.765519	0.761536	0.854517	-0.092981	
MZ22518086	MZ22518669	1	0.937673	0.762691	0.731325	0.852682	-0.121356	
MZ22501561	MZ22522906	1	0.961311	0.936321	0.896496	0.950378	-0.053882	
MZ22500633	MZ22518519	1	0.933206	0.931401	0.861756	0.932303	-0.070548	
MZ22516034	MZ22522542	1	0.914370	0.497537	0.515738	0.699999	-0.184260	
MZ22506133	MZ22519985	1	0.930129	0.774727	0.765104	0.852428	-0.087324	
MZ22520706	MZ22524552	1	0.730037	0.903395	0.651970	0.758930	-0.106960	
MZ22504313	MZ22505457	1	0.946577	0.940777	0.886436	0.943496	-0.057059	
MZ22523814	MZ22502282	1	0.940542	0.615403	0.612266	0.768941	-0.156675	
MZ22519486	MZ22506733	1	0.669952	0.937126	0.645769	0.799722	-0.153953	
MZ22512710	MZ22517550	1	0.901193	0.882264	0.779834	0.891729	-0.111895	
MZ22513998	MZ22507585	1	0.938749	0.828409	0.811579	0.878850	-0.067271	
MZ22500308	MZ22509663	1	0.921452	0.927981	0.846649	0.924452	-0.077803	
MZ22516380	MZ22500430	1	0.359468	0.951040	0.572621	0.690052	-0.117431	
MZ22501351	MZ22507119	1	0.723609	0.903241	0.699897	0.793012	-0.093115	
MZ22515271	MZ22502383	1	0.892447	0.649742	0.603863	0.736749	-0.132887	
MZ22516963	MZ22504947	1	0.826365	0.899234	0.755607	0.864717	-0.109110	
MZ22523636	MZ22500888	1	0.658133	0.927767	0.681834	0.796802	-0.114968	
MZ22505353	MZ22504705	1	0.953883	0.693638	0.723346	0.797736	-0.074390	
MZ22503281	MZ22517945	1	0.920410	0.845599	0.820033	0.883004	-0.062971	
MZ22512574	MZ22506740	1	0.934995	0.897044	0.830097	0.914965	-0.084869	
MZ22522186	MZ22519318	1	0.202243	0.617309	0.224626	0.416065	-0.191439	
MZ22509741	MZ22522624	1	0.833134	0.792103	0.750016	0.811479	-0.061463	
MZ22506083	MZ22512173	1	0.458009	0.770248	0.419394	0.609668	-0.190274	
MZ22511014	MZ22502383	1	0.901697	0.649742	0.608891	0.736957	-0.128066	
MZ22515709	MZ22506043	1	0.755356	0.923461	0.722157	0.841810	-0.119653	
MZ22506733	MZ22507880	1	0.937126	0.834142	0.792902	0.882773	-0.089872	
MZ22527188	MZ22518213	1	0.826340	0.822216	0.674876	0.823485	-0.148609	
MZ22511008	MZ22520950	1	0.731533	0.770507	0.563446	0.750429	-0.186983	
MZ22510890	MZ22529443	1	0.619658	-1.000000	0.289843	0.295726	-0.005883	
MZ22515089	MZ22505834	1	0.876902	0.821744	0.728651	0.853263	-0.124612	
MZ22503537	MZ22502152	1	0.777606	0.923178	0.730531	0.854674	-0.124143	
MZ22525422	MZ22504003	1	0.866506	0.551174	0.498080	0.656285	-0.158204	
MZ22509664	MZ22505385	1	0.889837	0.946499	0.832602	0.930634	-0.098032	
MZ22503669	MZ22512386	1	0.526921	0.935249	0.568914	0.720340	-0.151426	
MZ22511652	MZ22519349	1	0.824632	0.922871	0.805817	0.875155	-0.069338	
MZ22508905	MZ22514521	1	0.612620	0.392141	0.315172	0.493901	-0.178728	
MZ22515955	MZ22512041	1	0.946423	0.902843	0.868810	0.918984	-0.050173	
MZ22501671	MZ22526294	1	0.905803	0.933030	0.835079	0.916694	-0.081615	
MZ22508622	MZ22501591	1	0.897481	0.633712	0.583382	0.701345	-0.117963	
MZ22519178	MZ22515180	1	0.773670	0.941732	0.722545	0.862644	-0.140099	
MZ22500317	MZ22521486	1	0.763208	0.549381	0.441216	0.659184	-0.217968	
MZ22503502	MZ22518434	1	0.912131	0.758234	0.679296	0.837262	-0.157966	
MZ22511244	MZ22516432	1	0.870726	0.613553	0.591659	0.745813	-0.154155	
MZ22530704	MZ22520091	1	-1.000000	0.901302	0.710225	0.677619	0.032606	
MZ22503042	MZ22525519	1	0.922468	-1.000000	0.681885	0.634098	0.047787	
MZ22501534	MZ22513096	1	0.957639	0.644617	0.705871	0.801128	-0.095257	
MZ22509774	MZ22524996	1	0.752224	-0.190793	0.409350	0.477177	-0.067827	
MZ22522718	MZ22513816	1	0.513713	0.906539	0.555337	0.698572	-0.143236	
MZ22504968	MZ22515895	1	0.754713	0.511044	0.432329	0.615474	-0.183145	
MZ22523304	MZ22509053	1	0.346160	0.676981	0.328646	0.500543	-0.171897	
MZ22507408	MZ22521859	1	0.872519	0.908804	0.779359	0.891180	-0.111821	
MZ22519445	MZ22520306	1	0.156739	0.543648	0.078274	0.355721	-0.277447	
MZ22502229	MZ22521113	1	0.859677	0.715291	0.626362	0.789547	-0.163185	
MZ22507953	MZ22503628	1	0.918872	0.958139	0.871893	0.942432	-0.070539	
MZ22518003	MZ22510398	1	0.884406	0.347676	0.468442	0.608373	-0.139932	
MZ22513779	MZ22502539	1	0.943763	0.806219	0.805812	0.874991	-0.069179	
MZ22520903	MZ22515663	1	0.639401	0.884816	0.617121	0.765425	-0.148304	
MZ22529832	MZ22513895	1	0.828366	0.734618	0.666669	0.744486	-0.077817	
MZ22501526	MZ22501638	1	0.896153	0.949226	0.846067	0.920648	-0.074581	
MZ22517427	MZ22526853	1	0.626194	0.763379	0.482464	0.641437	-0.158973	
MZ22500630	MZ22517619	1	0.932575	0.898663	0.826612	0.916077	-0.089465	
MZ22511377	MZ22514191	1	0.943123	0.583542	0.647758	0.773908	-0.126150	
MZ22500038	MZ22507475	1	0.940044	0.736270	0.752210	0.841068	-0.088858	
MZ22514835	MZ22500506	1	0.951822	0.915035	0.864645	0.932460	-0.067815	
MZ22518444	MZ22515670	1	0.065023	0.435015	0.155899	0.322409	-0.166510	
MZ22503943	MZ22503637	1	0.896765	0.482200	0.524542	0.683880	-0.159338	
MZ22523451	MZ22508473	1	0.903918	0.923796	0.824465	0.914442	-0.089977	
MZ22526777	MZ22515620	1	0.972417	0.803724	0.821188	0.874466	-0.053278	
MZ22513624	MZ22509859	1	0.784075	0.884633	0.661621	0.837312	-0.175690	
MZ22510862	MZ22518813	1	0.952586	0.853949	0.809169	0.904762	-0.095593	
MZ22522032	MZ22501867	1	0.832615	0.927890	0.769537	0.883055	-0.113517	
MZ22529044	MZ22507403	1	-1.000000	0.322827	0.250845	0.234639	0.016206	
MZ22524028	MZ22505858	1	0.808330	0.943582	0.774663	0.881753	-0.107089	
MZ22518044	MZ22529352	1	0.745695	-0.500000	0.672737	0.579602	0.093135	
MZ22517491	MZ22509511	1	0.613640	0.924342	0.603767	0.778129	-0.174362	
MZ22518588	MZ22522729	1	0.959226	0.659868	0.746961	0.848353	-0.101392	
MZ22531169	MZ22513716	1	-1.000000	0.899776	0.777881	0.718845	0.059036	
MZ22512397	MZ22517290	1	0.530616	0.627067	0.340531	0.574708	-0.234177	
MZ22511442	MZ22515076	1	0.801259	0.565431	0.591761	0.717035	-0.125273	
MZ22500057	MZ22508594	1	0.892710	0.940805	0.831303	0.914908	-0.083605	
MZ22520162	MZ22505671	1	0.576881	0.908154	0.621393	0.747250	-0.125857	
MZ22520493	MZ22529881	1	0.942867	-1.000000	0.739995	0.726993	0.013002	
MZ22506697	MZ22500265	1	0.526913	0.960310	0.607902	0.737755	-0.129853	
MZ22504907	MZ22512210	1	0.668512	0.906283	0.655417	0.794002	-0.138586	
MZ22507821	MZ22518108	1	0.888543	0.921199	0.813909	0.904871	-0.090962	
MZ22517345	MZ22501958	1	0.554755	0.941939	0.628235	0.803659	-0.175424	
MZ22521951	MZ22509722	1	0.957191	0.876398	0.842437	0.891088	-0.048651	
MZ22504450	MZ22527664	1	0.916163	0.949151	0.865839	0.920876	-0.055037	
MZ22520838	MZ22505592	1	0.916427	0.934708	0.846992	0.925829	-0.078837	
MZ22514295	MZ22516265	1	0.903613	0.475443	0.631239	0.741204	-0.109965	
MZ22529669	MZ22516213	1	0.738734	0.384909	0.309997	0.420291	-0.110295	
MZ22518812	MZ22517373	1	0.924049	0.430811	0.542026	0.628106	-0.086080	
MZ22513276	MZ22510644	1	0.885632	0.790007	0.737360	0.836527	-0.099168	
MZ22507516	MZ22502711	1	0.934931	0.941472	0.876065	0.938290	-0.062225	
MZ22511127	MZ22511557	1	0.932325	0.925841	0.845788	0.930851	-0.085063	
MZ22515566	MZ22518544	1	0.655565	0.068111	0.157198	0.232598	-0.075400	
MZ22514454	MZ22501613	1	0.945879	0.887674	0.831194	0.914417	-0.083222	
MZ22516431	MZ22517746	1	0.920777	0.897453	0.819111	0.908782	-0.089671	
MZ22525814	MZ22519209	1	0.891085	0.869759	0.763173	0.881755	-0.118581	
MZ22516368	MZ22526943	1	0.288870	0.219687	0.074880	0.256939	-0.182060	
MZ22519844	MZ22505315	1	0.765645	0.914370	0.699142	0.856173	-0.157032	
MZ22500366	MZ22511404	1	0.947916	0.947162	0.892888	0.947549	-0.054661	
MZ22519834	MZ22520523	1	0.936149	0.941461	0.874673	0.938805	-0.064132	
MZ22505604	MZ22519006	1	0.718458	0.959250	0.777119	0.835600	-0.058481	
MZ22528810	MZ22520666	1	-1.000000	0.911621	0.678882	0.638532	0.040350	
MZ22509473	MZ22508293	1	0.939929	0.943010	0.879269	0.941367	-0.062098	
MZ22506312	MZ22509035	1	0.924820	0.748567	0.715912	0.839075	-0.123163	
MZ22525304	MZ22520974	1	0.420569	0.952269	0.576980	0.702057	-0.125078	
MZ22521351	MZ22518752	1	0.674849	0.829578	0.633091	0.761315	-0.128224	
MZ22514054	MZ22523478	1	0.883501	0.187584	0.497324	0.556011	-0.058687	
MZ22517137	MZ22506651	1	0.371896	0.926290	0.558717	0.701067	-0.142350	
MZ22507799	MZ22508440	1	0.744099	0.934275	0.756858	0.846897	-0.090039	
MZ22513595	MZ22506265	1	0.655977	0.613657	0.432799	0.635422	-0.202622	
MZ22525431	MZ22522191	1	0.958643	0.589491	0.607973	0.688878	-0.080905	
MZ22522042	MZ22508073	1	0.958369	0.213108	0.422015	0.560896	-0.138881	
MZ22519306	MZ22502190	1	0.929769	0.936370	0.862689	0.933639	-0.070950	
MZ22525588	MZ22513827	1	0.279786	0.921504	0.867743	0.829830	0.037913	
MZ22507906	MZ22501162	1	0.943237	0.649485	0.665473	0.780900	-0.115427	
MZ22505714	MZ22502075	1	0.941492	0.644193	0.690442	0.797090	-0.106647	
MZ22513751	MZ22513903	1	0.566914	0.955012	0.690729	0.772378	-0.081649	
MZ22510768	MZ22508867	1	0.885461	0.850157	0.728339	0.868378	-0.140039	
MZ22500926	MZ22508138	1	0.848576	-0.085408	0.262164	0.394927	-0.132762	
MZ22510743	MZ22512611	1	0.716770	0.801897	0.616460	0.760550	-0.144089	
MZ22500918	MZ22523881	1	0.938657	0.923092	0.858264	0.930875	-0.072611	
MZ22504758	MZ22500400	1	0.893127	0.880904	0.769794	0.887486	-0.117691	
MZ22508700	MZ22505315	1	0.896244	0.914370	0.811218	0.908932	-0.097714	
MZ22512867	MZ22521257	1	0.544431	0.854945	0.530218	0.704124	-0.173906	
MZ22508266	MZ22514822	1	0.304846	0.924467	0.542341	0.676619	-0.134278	
MZ22525644	MZ22514779	1	0.939285	0.952520	0.888487	0.948814	-0.060327	
MZ22501074	MZ22515180	1	0.922255	0.941732	0.861354	0.931730	-0.070376	
MZ22509298	MZ22525978	1	0.354415	0.884820	0.470409	0.581731	-0.111322	
MZ22523132	MZ22514305	1	0.630020	0.761547	0.581143	0.695783	-0.114641	
MZ22512839	MZ22525628	1	0.840023	0.419000	0.490583	0.678091	-0.187508	
MZ22521986	MZ22509052	1	0.175139	0.940558	0.482815	0.592640	-0.109825	
MZ22501140	MZ22501908	1	0.934590	0.947340	0.879030	0.941137	-0.062107	
MZ22517995	MZ22515351	1	0.929028	0.931599	0.856887	0.930246	-0.073358	
MZ22501759	MZ22516335	1	0.826113	0.942985	0.814950	0.882970	-0.068020	
MZ22520903	MZ22522295	1	0.639401	0.341944	0.349048	0.494922	-0.145874	
MZ22500701	MZ22517432	1	0.898881	0.863843	0.778957	0.881863	-0.102906	
MZ22514186	MZ22512397	1	0.838674	0.530616	0.473147	0.676088	-0.202941	
MZ22517874	MZ22510184	1	0.739990	0.894508	0.733240	0.821541	-0.088301	
MZ22513949	MZ22516566	1	0.892657	0.903197	0.790979	0.897927	-0.106948	
MZ22514519	MZ22506292	1	0.795176	0.929264	0.750244	0.864032	-0.113788	
MZ22521209	MZ22524949	1	0.914997	0.892252	0.807880	0.904725	-0.096845	
MZ22526716	MZ22517376	1	0.791759	0.911090	0.695271	0.844265	-0.148993	
MZ22509237	MZ22518065	1	0.829476	0.784478	0.652930	0.802477	-0.149548	
MZ22518806	MZ22502903	1	0.743726	0.943489	0.733832	0.840908	-0.107076	
MZ22504878	MZ22514815	1	0.796692	0.885120	0.700464	0.836887	-0.136423	
MZ22508585	MZ22510946	1	0.282679	0.218835	0.014108	0.248762	-0.234654	
MZ22518328	MZ22524008	1	0.929233	0.152078	0.490734	0.563513	-0.072779	
MZ22518536	MZ22515597	1	0.698951	0.931959	0.696919	0.798812	-0.101892	
MZ22500654	MZ22517619	1	0.957215	0.898663	0.852701	0.927939	-0.075238	
MZ22509134	MZ22505189	1	-0.190508	0.488474	0.012169	0.186704	-0.174535	
MZ22511634	MZ22519596	1	0.822346	0.741332	0.602951	0.781839	-0.178888	
MZ22511858	MZ22513351	1	0.818226	0.153754	0.347326	0.477471	-0.130145	
MZ22510649	MZ22523241	1	0.435816	0.592298	0.381240	0.498409	-0.117169	
MZ22508216	MZ22528496	1	0.500466	0.986479	0.543169	0.565268	-0.022099	
MZ22525805	MZ22518397	1	0.789696	0.679272	0.525745	0.716080	-0.190335	
MZ22504705	MZ22508022	1	0.693638	0.939960	0.646155	0.725421	-0.079267	
MZ22503682	MZ22522680	1	0.934672	0.927868	0.861262	0.933039	-0.071778	
MZ22522981	MZ22524102	1	0.481743	0.933173	0.603153	0.692410	-0.089257	
MZ22513178	MZ22501598	1	0.014361	0.930544	0.185939	0.344187	-0.158248	
MZ22517109	MZ22523681	1	0.230607	0.915760	0.268186	0.373347	-0.105161	
MZ22511307	MZ22507939	1	0.256864	0.925931	0.471201	0.611076	-0.139875	
MZ22501415	MZ22521839	1	0.771825	0.140596	0.348219	0.456210	-0.107992	
MZ22506366	MZ22522971	1	0.636483	0.922200	0.627339	0.787745	-0.160406	
MZ22515019	MZ22520856	1	0.882563	0.976358	0.858994	0.896632	-0.037638	
MZ22500063	MZ22514224	1	0.902160	0.924090	0.832882	0.907832	-0.074949	
MZ22509896	MZ22504216	1	0.033205	0.943196	0.342979	0.513478	-0.170500	
MZ22525332	MZ22515151	1	0.948783	0.926745	0.871736	0.936094	-0.064358	
MZ22500698	MZ22500864	1	0.902893	0.951093	0.850590	0.926375	-0.075785	
MZ22501610	MZ22518666	1	0.926402	0.618207	0.640855	0.776707	-0.135853	
MZ22501729	MZ22516758	1	0.870179	0.925153	0.796425	0.901380	-0.104956	
MZ22507404	MZ22524750	1	0.882167	0.937642	0.814470	0.904357	-0.089887	
MZ22502049	MZ22525038	1	0.832069	0.858630	0.720687	0.842144	-0.121457	
MZ22521721	MZ22514202	1	0.826919	0.879532	0.701753	0.857468	-0.155716	
MZ22506605	MZ22516819	1	0.919330	0.358813	0.537130	0.706720	-0.169590	
MZ22513553	MZ22503457	1	0.756586	0.945858	0.803644	0.861737	-0.058093	
MZ22505539	MZ22519376	1	0.926079	0.932936	0.857348	0.929611	-0.072263	
MZ22525841	MZ22514800	1	0.955328	0.697775	0.667603	0.736408	-0.068805	
MZ22509605	MZ22505465	1	0.943311	0.201130	0.449443	0.582250	-0.132807	
MZ22527247	MZ22509035	1	-1.000000	0.748567	0.413744	0.430646	-0.016901	
MZ22524381	MZ22521867	1	0.802363	0.923572	0.770854	0.870543	-0.099689	
MZ22507084	MZ22518518	1	0.912703	-0.042241	0.695924	0.739077	-0.043153	
MZ22502436	MZ22507686	1	0.923201	0.893125	0.812441	0.907757	-0.095315	
MZ22530313	MZ22501465	1	0.963610	0.932933	0.870366	0.935601	-0.065235	
MZ22501162	MZ22501007	1	0.649485	0.938608	0.659422	0.778829	-0.119407	
MZ22513105	MZ22505124	1	0.885638	0.872146	0.755829	0.878710	-0.122881	
MZ22504125	MZ22525833	1	0.934092	0.357692	0.747820	0.838025	-0.090206	
MZ22501164	MZ22508620	1	0.671618	0.922591	0.658906	0.793713	-0.134807	
MZ22501572	MZ22503791	1	0.835901	0.826961	0.757120	0.831552	-0.074432	
MZ22512122	MZ22506364	1	0.860734	0.938757	0.797566	0.899746	-0.102180	
MZ22504330	MZ22509857	1	0.948035	0.624098	0.625173	0.806313	-0.181140	
MZ22525143	MZ22518793	1	0.956270	0.891704	0.847451	0.910536	-0.063085	
MZ22528205	MZ22502758	1	0.949901	0.753321	0.709004	0.772979	-0.063975	
MZ22501246	MZ22527687	1	0.598623	-0.073204	0.438568	0.514645	-0.076077	
MZ22512568	MZ22504853	1	0.927284	0.571261	0.569170	0.744708	-0.175538	
MZ22501513	MZ22520048	1	0.792087	0.854213	0.692663	0.800962	-0.108299	
MZ22516505	MZ22524322	1	0.715458	0.746225	0.554368	0.729443	-0.175075	
MZ22500029	MZ22510480	1	0.866221	0.949806	0.811079	0.908014	-0.096935	
MZ22504473	MZ22519847	1	0.947186	0.814569	0.782217	0.884778	-0.102561	
MZ22510567	MZ22518709	1	0.937282	0.615107	0.662566	0.771313	-0.108747	
MZ22511282	MZ22518505	1	0.077023	0.507223	0.163388	0.259532	-0.096144	
MZ22506941	MZ22523633	1	0.643609	0.951561	0.663318	0.743872	-0.080554	
MZ22518329	MZ22519372	1	0.160297	0.608940	0.167095	0.322307	-0.155212	
MZ22518605	MZ22526610	1	-0.206367	-1.000000	-0.278008	-0.389513	0.111505	
MZ22521487	MZ22503885	1	0.943353	0.901205	0.841992	0.920658	-0.078666	
MZ22505336	MZ22504203	1	0.886511	0.968139	0.851527	0.927325	-0.075798	
